Account type,Year,Name
Lobbyist,2016,"Jillian Zywien (Lynch Associates, Inc.)"
Lobbyist,2015,"Erik- Balsbaugh (Dewey Square Group, LLC)"
Lobbyist,2015,John J Healy
Lobbyist,2015,Alicia Matthews
Lobbyist Organisations,2015,1199SEIU
Lobbyist Organisations,2015,21c
Lobbyist,2015,Gerald Abban
Lobbyist,2015,Anthony Arthur Abdelahad (Ventry Associates LLP)
Lobbyist,2015,Brendan Scott Abel
Lobbyist,2015,Trista Renee Adams
Lobbyist Organisations,2015,"ADS Ventures, Inc."
Lobbyist Organisations,2015,Advanced Strategies
Lobbyist,2015,Paul G. Afonso (Brown Rudnick LLP)
Lobbyist,2015,Aaron Agulnek
Lobbyist,2015,Katie Ahearn
Lobbyist,2015,Charles Ahern (Murphy Donoghue Partners)
Lobbyist,2015,Charles Thomas Alagero
Lobbyist,2015,Allison Alaimo
Lobbyist,2015,Walter Alcorn
Lobbyist,2015,Jill Alexander (K. Courtney & Assoc.)
Lobbyist,2015,Jonathan Alexandre
Lobbyist,2015,Daniel W Allegretti
Lobbyist,2015,Matthew Allen
Lobbyist,2015,Nancy Leah Allen Scannell
Lobbyist,2015,Craig Scott Altemose
Lobbyist Organisations,2015,Altria Client Services LLC and its Affiliates
Lobbyist,2015,Jason A Aluia
Lobbyist,2015,Joseph D. Alviani
Lobbyist,2015,Robert J Ambrogi (Law Office of Robert J. Ambrogi)
Lobbyist,2015,Megan Amundson
Lobbyist,2015,Christopher R Anderson
Lobbyist,2015,Janet M Anderson
Lobbyist,2015,Kathleen R Anderson
Lobbyist,2015,Lisa Marie Andoscia (Rosewood Consulting LLC)
Lobbyist Organisations,2015,"Andover Strategic Alliances, LLC."
Lobbyist Organisations,2015,Andrew Hunt
Lobbyist,2015,Kevin Andrews
Lobbyist,2015,Esmael Ansari (Rasky Baerlein Strategic Communications)
Lobbyist,2015,Frank Anzalotti
Lobbyist,2015,Cynthia Arcate
Lobbyist,2015,Kristen Laurel Archibald
Lobbyist,2015,Anthony L Archinski
Lobbyist,2015,Luz Angela Arevalo
Lobbyist,2015,Derek L Armstrong
Lobbyist,2015,Kristina Ragosta Arnoux
Lobbyist,2015,David Ashley
Lobbyist,2015,George Atanasov
Lobbyist,2015,"George K Atanasov (ML Strategies, LLC)"
Lobbyist,2015,"Chester G. Atkins (ADS Ventures, Inc.)"
Lobbyist,2015,Kathryn Audette
Lobbyist,2015,John Augustine
Lobbyist,2015,David Averill
Lobbyist,2015,"James M. Avery (Pierce Atwood, LLP)"
Lobbyist,2015,Michael Avitzur
Lobbyist,2015,Joshua Axelrod
Lobbyist,2015,George Andrew Bachrach
Lobbyist,2015,Steven A. Baddour (McDermott Will & Emery)
Lobbyist,2015,"Steve A Baddour (ML Strategies, LLC)"
Lobbyist,2015,Andrew C. Bagley
Lobbyist,2015,Patricia Jane Baker
Lobbyist,2015,Robert Alan Baker
Lobbyist,2015,Navjeet K Bal (Nixon Peabody LLP)
Lobbyist,2015,Julie Ann Balasalle
Lobbyist,2015,Donald Baldini
Lobbyist,2015,Mary S Baldwin
Lobbyist,2015,Justin Backal Balik
Lobbyist,2015,Kim A Barber
Lobbyist,2015,Thomas Barnett
Lobbyist,2015,Gary Michael Barrett (Gary Michael Barrett)
Lobbyist,2015,James Michael Barry
Lobbyist,2015,Paul Edward Barry
Lobbyist,2015,Robert S. Barry (Robert S. Barry Consulting)
Lobbyist,2015,Joseph John Barry
Lobbyist,2015,Valerie Barsom (Barsom Associates)
Lobbyist Organisations,2015,Barsom Associates
Lobbyist,2015,Thomas E. Bartell
Lobbyist,2015,John C Bartley (Beacon Hill Consulting Group)
Lobbyist,2015,David Bartley (Golden West Associates)
Lobbyist,2015,Mary Elizabeth T Barwick (RAI Services Company)
Lobbyist,2015,Michael Basmajian
Lobbyist,2015,Jill Batty
Lobbyist,2015,Gayle Bauer
Lobbyist,2015,Patricia Baumer
Lobbyist Organisations,2015,"Bay State Strategies Group, LLC."
Lobbyist Organisations,2015,Beacon Hill Consulting Group
Lobbyist Organisations,2015,"Beacon Strategies Group, LLC"
Lobbyist,2015,Lindsey Ann Beauregard
Lobbyist,2015,Andrew Beckwith
Lobbyist,2015,Geoffrey C Beckwith
Lobbyist,2015,Richard Ira Beecher
Lobbyist,2015,Gregory Francis Beeman
Lobbyist,2015,David I Begelfer
Lobbyist,2015,Katheleen Belgard
Lobbyist,2015,Kathleen R. Bell (Shanley Fleming Boksanski & Cahill)
Lobbyist,2015,Laurene M Belsito
Lobbyist,2015,Patrick James Bench (Benchmark Stategies)
Lobbyist Organisations,2015,Benchmark Stategies
Lobbyist,2015,Matthew Benedetti
Lobbyist,2015,Eugene Blair Benson
Lobbyist,2015,Ryan James Berard
Lobbyist,2015,Harris E Berenson
Lobbyist,2015,Jordan Berg Powers
Lobbyist,2015,"Michael Bergan (Beacon Strategies Group, LLC)"
Lobbyist,2015,Leanne Berge
Lobbyist,2015,Noah Berger
Lobbyist,2015,Pat Berger
Lobbyist,2015,Leslie Bernal
Lobbyist,2015,"Lynda Bernard (The Brennan Group, Inc.)"
Lobbyist,2015,Arthur Bernard (Travaglini Eisenberg Kiley LLC)
Lobbyist,2015,Keith Bernhardt
Lobbyist,2015,"Robert A Bernstein (Bay State Strategies Group, LLC.)"
Lobbyist,2015,David Bernstein
Lobbyist,2015,Daniel Berwick
Lobbyist,2015,Janet Gail Besser
Lobbyist,2015,"Murray E Bevan (Bevan, Mosca, Giuditta & Zarillo, P.C.)"
Lobbyist Organisations,2015,"Bevan, Mosca, Giuditta & Zarillo, P.C."
Lobbyist,2015,Laura C. Bickel
Lobbyist,2015,Casey Biegelsen
Lobbyist,2015,Christienne Killeen Bik
Lobbyist,2015,Katherine A Bilotas
Lobbyist,2015,Bonnie P Biocchi
Lobbyist,2015,Bruce Loring Bird
Lobbyist,2015,Thomas Francis Birmingham
Lobbyist,2015,Sarah Birmingham
Lobbyist,2015,Jeffery Bishop
Lobbyist,2015,Alicia Bissonnette
Lobbyist,2015,Roger Blackman
Lobbyist,2015,Amy Blankenbiller
Lobbyist,2015,Julia R Blatt
Lobbyist,2015,Joanne S Blum
Lobbyist,2015,Gary Howard Blumenthal
Lobbyist,2015,William L Boffi
Lobbyist,2015,Ashley Bogle
Lobbyist,2015,Stephen Bokanski (RAI Services Company)
Lobbyist,2015,Stephen A. Boksanski (Shanley Fleming Boksanski & Cahill)
Lobbyist,2015,Jon N. Bonsall (Keegan Werlin LLP)
Lobbyist,2015,Alan B. Borgal
Lobbyist,2015,charles sumner borstel
Lobbyist,2015,Daniel Edward Bosley (Dan Bosley Consulting Services)
Lobbyist,2015,Nicolas Bosse
Lobbyist Organisations,2015,Boston Strategic Communications
Lobbyist,2015,Kevin J Bourque
Lobbyist,2015,Ruth A Bourquin
Lobbyist,2015,Julianne M. Bowler
Lobbyist,2015,Jacquelynne J Bowman
Lobbyist,2015,Amy E Boyd
Lobbyist,2015,Catherine Camp Boyle
Lobbyist,2015,Robert Bradford
Lobbyist,2015,James Michael Bradford
Lobbyist,2015,Steven F. Bradley
Lobbyist,2015,Erin G. Bradley
Lobbyist,2015,Sara Nicole Brady
Lobbyist,2015,Beverley Brakeman
Lobbyist,2015,Elizabeth Lee Brandt
Lobbyist,2015,Maryanne Bray
Lobbyist,2015,Carole Brennan (Brown Rudnick LLP)
Lobbyist,2015,Peter A. Brennan
Lobbyist,2015,"John Brennan, III (The Brennan Group, Inc.)"
Lobbyist,2015,"John A. Brennan, Jr. (The Brennan Group, Inc.)"
Lobbyist,2015,"Edward J. Brennan. Jr (Law Office of Edward J. Brennan, Jr)"
Lobbyist,2015,Marc I Breslow
Lobbyist,2015,Elizabeth Brewer
Lobbyist Organisations,2015,Brian M. Quigley
Lobbyist Organisations,2015,Brian P. Lees
Lobbyist Organisations,2015,"Brian S. Hickey and Associates, Inc."
Lobbyist,2015,Stacey Burks Briggs
Lobbyist,2015,Robert J Brink
Lobbyist,2015,Kerry A. Britland
Lobbyist,2015,Nathan Broad
Lobbyist,2015,Edward Philip Brown
Lobbyist,2015,Susan Elizabeth Brown
Lobbyist,2015,Blair Dolan Brown
Lobbyist,2015,Douglas Scott Brown
Lobbyist,2015,Chenelle Brown
Lobbyist Organisations,2015,Brown Rudnick LLP
Lobbyist,2015,Karyn E Brownell
Lobbyist,2015,Thomas Brownlie
Lobbyist,2015,Joshua Carl Bruno
Lobbyist,2015,Daniel C. Bryant
Lobbyist,2015,Stephen H. Bryant
Lobbyist,2015,David Allen Bryant
Lobbyist,2015,Christopher N Buchanan
Lobbyist Organisations,2015,Buchanan & Associates
Lobbyist,2015,Kevin F Buckley
Lobbyist,2015,Edward Buckley
Lobbyist,2015,Selecca Bulgar-Medina (Locke Lord Public Policy Group LLC)
Lobbyist Organisations,2015,"Bulkley, Richardson and Gelinas, LLP"
Lobbyist,2015,Bruce Bullen
Lobbyist,2015,"Stephen J Buoniconti (Buoniconti & McCary, LLC)"
Lobbyist Organisations,2015,"Buoniconti & McCary, LLC"
Lobbyist,2015,Stephen Paul Burgay
Lobbyist,2015,Julie Burger
Lobbyist,2015,John P Burke (Beacon Hill Consulting Group)
Lobbyist,2015,John P. Burke (Burke Strategies)
Lobbyist,2015,Marnie Burke
Lobbyist Organisations,2015,Burke Strategies
Lobbyist,2015,Zachary Burns
Lobbyist,2015,William A Burns
Lobbyist,2015,Carolyn B Burton
Lobbyist,2015,Jonathan William Butler
Lobbyist,2015,Katherine Butler
Lobbyist,2015,Judith A Butler
Lobbyist,2015,Mehreen N Butt
Lobbyist,2015,Kelly Buttiglieri
Lobbyist,2015,Kevin Byrne
Lobbyist,2015,Jim Cabot (Rasky Baerlein Strategic Communications)
Lobbyist,2015,Maria Cahill
Lobbyist,2015,Patrick D Cahill
Lobbyist,2015,Daniel Cahill (Locke Lord Public Policy Group LLC)
Lobbyist,2015,David Cahill (RAI Services Company)
Lobbyist,2015,David D. Cahill (Shanley Fleming Boksanski & Cahill)
Lobbyist,2015,"William J Cahill , Jr."
Lobbyist,2015,Owen Caine
Lobbyist,2015,Lawrence Anthony Calderone
Lobbyist,2015,Maryelen Calderwood
Lobbyist,2015,Michael T Caljouw
Lobbyist,2015,"Francis X Callahan, Jr."
Lobbyist,2015,Hugh Cameron
Lobbyist,2015,john robert camillo
Lobbyist,2015,John Campbell
Lobbyist,2015,Marybeth Campbell
Lobbyist,2015,Kevin C Canan
Lobbyist,2015,Michael Francis Canavan
Lobbyist,2015,Stephen Canessa
Lobbyist,2015,Jayne Marie Cannava
Lobbyist,2015,Jean Cantrell
Lobbyist Organisations,2015,"Capital Associates, Inc."
Lobbyist Organisations,2015,Capitol Consulting
Lobbyist,2015,"Robert W Capstick, Jr"
Lobbyist,2015,"Joseph Capuano (Government Insight Group, LLC)"
Lobbyist,2015,Allen Bradford Card (Card And Associates)
Lobbyist Organisations,2015,Card And Associates
Lobbyist,2015,Jeffrey C Carey
Lobbyist,2015,Naoka Carey
Lobbyist,2015,Christopher Richard Carlozzi
Lobbyist,2015,"Ted Carman (Concord Square Planning & Development, Inc.)"
Lobbyist,2015,Thomas Patrick Carney (Boston Strategic Communications)
Lobbyist,2015,Thomas Patrick Carney (Thomas P Carney Associates)
Lobbyist,2015,Paul E. Caron (Paul E. Caron Associates)
Lobbyist,2015,Ted Carr (Rasky Baerlein Strategic Communications)
Lobbyist,2015,Brian Carl Carroll
Lobbyist,2015,James Mitchell Carvalho
Lobbyist,2015,Heather R Cascone
Lobbyist,2015,Kevin Casey
Lobbyist,2015,"William F Cass (The Suffolk Group, LLC)"
Lobbyist,2015,Jacob Cassady
Lobbyist,2015,Louis Anthony Cassis
Lobbyist Organisations,2015,Catherine DelVento
Lobbyist,2015,Daniel Cence (Boston Strategic Communications)
Lobbyist,2015,Pat Cerundolo (Foley Hoag LLP)
Lobbyist,2015,Aaron Michael Chalek
Lobbyist,2015,Steven G Changaris
Lobbyist,2015,"Christopher Chapman (Pilgrim Strategies, LLC)"
Lobbyist,2015,Shaun Chapman
Lobbyist,2015,"Richard Charbonnier (Brian S. Hickey and Associates, Inc.)"
Lobbyist Organisations,2015,Charles Group Consulting
Lobbyist Organisations,2015,"Charles Stefanini Consulting, LLC"
Lobbyist Organisations,2015,Charles Yelen
Lobbyist,2015,Michelle Chatigny
Lobbyist,2015,Courtney B. Chelo
Lobbyist,2015,Jondavid Chesloff
Lobbyist,2015,Sarah Grace Chiaramida
Lobbyist,2015,Chetan Choudhury
Lobbyist,2015,Larry Chretien
Lobbyist,2015,Michael Christ
Lobbyist,2015,William Ciambrone
Lobbyist,2015,Michael Cicchetti
Lobbyist,2015,Jeffrey S Ciuffreda
Lobbyist Organisations,2015,CK Strategies
Lobbyist,2015,Mary Ann Clancy
Lobbyist Organisations,2015,Clappazzola Partners
Lobbyist,2015,Marjorie Clapprood (Clappazzola Partners)
Lobbyist,2015,Troy Clark
Lobbyist,2015,Stephen Clark
Lobbyist,2015,John J. Clarke
Lobbyist,2015,Ann Clarke
Lobbyist,2015,Neil Clarke
Lobbyist,2015,Daniel Nathan Clay
Lobbyist,2015,Joseph F Cleary
Lobbyist,2015,Brenda Jane Clement
Lobbyist,2015,thomas j clinton
Lobbyist,2015,Heather Clish
Lobbyist,2015,Susan Mary Coakley
Lobbyist,2015,Martha M. Coakley (Foley Hoag LLP)
Lobbyist,2015,Robert Neil Cohen (Cohen Strategic Partners)
Lobbyist,2015,Laura Racheal Cohen
Lobbyist Organisations,2015,Cohen Strategic Partners
Lobbyist,2015,Joseph Shapiro Cohn
Lobbyist,2015,Cliff Cohn
Lobbyist,2015,jay t colbert
Lobbyist,2015,Susan Cole
Lobbyist,2015,John M Collins
Lobbyist,2015,Megan M Collins
Lobbyist,2015,"Daniel Combs (DCI Group AZ, LLC)"
Lobbyist Organisations,2015,Compass Consulting LLC
Lobbyist Organisations,2015,"Concord Square Planning & Development, Inc."
Lobbyist,2015,Chris Condon (CSC Solutions)
Lobbyist,2015,Christopher S Condon
Lobbyist,2015,Brian M Condron
Lobbyist,2015,DANIAL CONGEL
Lobbyist,2015,Lydia Conley
Lobbyist,2015,Thomas Jerome Connelly
Lobbyist,2015,Daniel J. Connelly (McDermott Will & Emery)
Lobbyist,2015,"Daniel J Connelly (ML Strategies, LLC)"
Lobbyist,2015,Sean Connolly
Lobbyist,2015,Kevin C. Conroy (Foley Hoag LLP)
Lobbyist,2015,Michelle Consalvo
Lobbyist,2015,"Kevin M. Considine (Considine & Furey, LLP)"
Lobbyist Organisations,2015,"Considine & Furey, LLP"
Lobbyist,2015,Lee A Constantine
Lobbyist,2015,Ian Cooke
Lobbyist,2015,Aimee Coolidge
Lobbyist,2015,Alison Cooper
Lobbyist,2015,Lois D Cornell
Lobbyist,2015,John Joseph Corrigan (Corrigan & Associates)
Lobbyist Organisations,2015,Corrigan & Associates
Lobbyist,2015,"Martin G. Corry (Charles Stefanini Consulting, LLC)"
Lobbyist,2015,"Martin G. Corry (Corry Associates, LLC)"
Lobbyist,2015,Martin G. Corry (Public Policy Advisors)
Lobbyist Organisations,2015,"Corry Associates, LLC"
Lobbyist Organisations,2015,Corwin & Corwin LLP
Lobbyist,2015,Jessica Costantino
Lobbyist,2015,"Neal Brian Costello (Neal B. Costello, Counselor At Law)"
Lobbyist,2015,"Michael Costello (Smith, Costello & Crawford)"
Lobbyist,2015,Margaret A. Coughlan
Lobbyist,2015,Robert K Coughlin
Lobbyist,2015,Nicholas Covino
Lobbyist,2015,"William M Cowan (ML Strategies, LLC)"
Lobbyist,2015,John Cox (McGlynn and McGlynn)
Lobbyist,2015,"Julie E Cox (ML Strategies, LLC)"
Lobbyist,2015,"William F. Coyne, Jr. (William F. Coyne, Jr., Esq. P.C.)"
Lobbyist,2015,Josh Craft
Lobbyist,2015,Jeremy Crandall
Lobbyist,2015,Paul D Craney
Lobbyist,2015,"Gloria T.A. Craven (Craven & Ober Policy Strategists, LLC)"
Lobbyist Organisations,2015,"Craven & Ober Policy Strategists, LLC"
Lobbyist,2015,Cheryl L. Crawford
Lobbyist,2015,"Jennifer Crawford (Smith, Costello & Crawford)"
Lobbyist,2015,Thomas Cremin (Thomas Cremin)
Lobbyist,2015,Angela J Cristiani
Lobbyist,2015,Kade Crockford
Lobbyist,2015,Neil Cronin
Lobbyist,2015,George Cronin (Rasky Baerlein Strategic Communications)
Lobbyist,2015,Kate Frances Crowther
Lobbyist,2015,Jennifer R Cruickshank
Lobbyist,2015,Todd R Cruse
Lobbyist Organisations,2015,CSC Solutions
Lobbyist,2015,Kristen Cullen (Rasky Baerlein Strategic Communications)
Lobbyist,2015,Mary Cummings
Lobbyist,2015,Deirdre Cummings
Lobbyist,2015,William J. Cunningham
Lobbyist,2015,Courtney Erin Cunningham
Lobbyist,2015,Donna C Cupelo
Lobbyist,2015,John James Curley
Lobbyist,2015,John James Curley (Jay Curley & Associates LLC)
Lobbyist,2015,Sean Quinn Curran (Waterville Consulting)
Lobbyist,2015,Suzanne J. Curry
Lobbyist,2015,Eugene R. Curry (Law Office of Eugene R. Curry)
Lobbyist,2015,Michael A Curry
Lobbyist,2015,Susan Curtis
Lobbyist,2015,Lawrence H Curtis
Lobbyist,2015,Melissa Brooke Cushman
Lobbyist,2015,"Gregory D'Agostino (Liberty Square Group, Inc.)"
Lobbyist,2015,"Peter D'Agostino (Lynch Associates, Inc.)"
Lobbyist,2015,GERARD D'AMICO (OFFICES OF GERARD D'AMICO)
Lobbyist,2015,Darcy DaCosta
Lobbyist,2015,Emily Elisabeth Dahlgaard
Lobbyist Organisations,2015,"Dain, Torpy, Le Ray, Wiest & Garner, P.C."
Lobbyist,2015,William Dal Col (Potomac Communications Strategies)
Lobbyist,2015,Ellen M Daley
Lobbyist,2015,Joseph W Dalton
Lobbyist Organisations,2015,Dan Bosley Consulting Services
Lobbyist,2015,David Danning
Lobbyist,2015,Justin Michael Davidson
Lobbyist,2015,Russ Davis
Lobbyist,2015,Sara Johnson Davis
Lobbyist,2015,Manolet G Dayrit
Lobbyist Organisations,2015,"DCI Group AZ, LLC"
Lobbyist,2015,Stephanie Maria DeCandia
Lobbyist,2015,Keely Ann DeChristopher
Lobbyist,2015,Sheila Decter
Lobbyist,2015,"Nicole Horberg Decter (Segal Roitman, LLP)"
Lobbyist,2015,Julie Marie Bolduc DeFilippo
Lobbyist,2015,William D. Delahunt (The Delahunt Group)
Lobbyist,2015,"Dan Delaney (Corry Associates, LLC)"
Lobbyist,2015,"Mark J Delaney (Delaney & Associates, Inc.)"
Lobbyist,2015,"Scott J Delaney (Delaney & Associates, Inc.)"
Lobbyist,2015,"William A. Delaney (Delaney Legislative Services, Inc.)"
Lobbyist,2015,Daniel Joseph Delaney (Delaney Policy Group)
Lobbyist Organisations,2015,"Delaney & Associates, Inc."
Lobbyist Organisations,2015,"Delaney Legislative Services, Inc."
Lobbyist Organisations,2015,Delaney Policy Group
Lobbyist,2015,Adam Joseph Delmolino
Lobbyist,2015,Catherine DelVento (Catherine DelVento)
Lobbyist,2015,"Dominique Ann Demar (Corry Associates, LLC)"
Lobbyist Organisations,2015,Dennis A. Smith Associates
Lobbyist,2015,Maureen L DeRosa
Lobbyist,2015,Edward J Dever (Dever & Dever)
Lobbyist Organisations,2015,Dever & Dever
Lobbyist Organisations,2015,"Dewey Square Group, LLC"
Lobbyist Organisations,2015,DGL Healthcare Consultanting
Lobbyist,2015,Bernadette Marie Di Re
Lobbyist,2015,Sean Diamond (Clappazzola Partners)
Lobbyist,2015,Joseph P Diamond
Lobbyist,2015,Michael DiBiase
Lobbyist,2015,Lawrence S DiCara (Nixon Peabody LLP)
Lobbyist,2015,Eric W. Dickson
Lobbyist,2015,Kevin S Dietly (Northbridge Environmental Management Consultants)
Lobbyist,2015,Joseph Anthony DiGiovanni
Lobbyist,2015,Vicker V. DiGravio III
Lobbyist,2015,Luke A Dillon
Lobbyist,2015,Richard Dimino
Lobbyist,2015,Amanda Jean DiPietro
Lobbyist,2015,Daniel F. DiTullio
Lobbyist,2015,Moses Santonio Dixon
Lobbyist Organisations,2015,DLA Piper LLP
Lobbyist,2015,Stephen C. Dodge
Lobbyist,2015,Richard J Doherty
Lobbyist,2015,James Chris Doherty
Lobbyist,2015,Dan Dolan
Lobbyist,2015,Peter Ross Doliber
Lobbyist,2015,Janet Susan Domenitz
Lobbyist,2015,Catherine Donaghey
Lobbyist,2015,Zachary M Donah
Lobbyist,2015,Edward J Donahue
Lobbyist,2015,Robert Donahue
Lobbyist,2015,Elizabeth Donnelly
Lobbyist,2015,Roger D. Donoghue (Murphy Donoghue Partners)
Lobbyist,2015,"Paul T. Donovan (Kearney, Donovan & McGee, P.C.)"
Lobbyist,2015,Joseph Donovan (Nelson Mullins)
Lobbyist,2015,Stephen Doody (Keswick Consulting)
Lobbyist,2015,William Dooling
Lobbyist,2015,Laurie Ann Doran
Lobbyist,2015,Barbara J. Dougan
Lobbyist,2015,Julia Dougherty
Lobbyist,2015,Lyndia Downie
Lobbyist,2015,Francis J Doyle
Lobbyist,2015,Darren John Drag
Lobbyist,2015,"Jeffrey Robert Drago (Drago and Toscano, LLP)"
Lobbyist Organisations,2015,"Drago and Toscano, LLP"
Lobbyist,2015,Andrew Dreyfus
Lobbyist,2015,Martin Dagoberto Driggs
Lobbyist,2015,John Matthew Drinkwater
Lobbyist,2015,James F Driscoll
Lobbyist,2015,Christine E Driscoll O'Neill
Lobbyist,2015,Richard L Dropski
Lobbyist,2015,Evan Dube
Lobbyist,2015,Anthony Duca
Lobbyist,2015,Shawn Duhamel
Lobbyist,2015,Annette Duke
Lobbyist,2015,Paul D Dullea
Lobbyist,2015,Carine Dumit
Lobbyist,2015,James Dunbar (O'Neill and Associates)
Lobbyist,2015,Martin J. Dunn (Golden West Associates)
Lobbyist,2015,Mason Jackson Dunn
Lobbyist,2015,Eric C DuPont
Lobbyist,2015,Robert A. Durand (Durand & Anastas Environmental Strategies)
Lobbyist Organisations,2015,Durand & Anastas Environmental Strategies
Lobbyist,2015,James William Durkin
Lobbyist,2015,Charles Henry Dwyer
Lobbyist,2015,Veronica Eady
Lobbyist,2015,Patricia Tongue Edraos
Lobbyist,2015,Lydia Marie Edwards
Lobbyist,2015,Rachel Leah Edwards
Lobbyist,2015,Anne Eisner
Lobbyist,2015,Kathy J Eklund
Lobbyist Organisations,2015,Ellen Murphy & Associates
Lobbyist,2015,Christy Ellerbee
Lobbyist,2015,Kevin K Ellis (Ellis Mills Public Affairs)
Lobbyist,2015,Sandra Ann Ellis
Lobbyist Organisations,2015,Ellis Mills Public Affairs
Lobbyist,2015,Susan Rachel Elsen
Lobbyist,2015,Robert Elvert
Lobbyist,2015,Shelby Susan Emmett
Lobbyist,2015,Deborah C. Enos
Lobbyist,2015,Jenny Ann Erickson
Lobbyist,2015,Kris Erickson (Preti Strategies)
Lobbyist,2015,Kris Erickson (Rauschenbach Associates)
Lobbyist,2015,Vincent A Errichetti
Lobbyist,2015,John Gerard Erwin
Lobbyist,2015,Shannon Erwin
Lobbyist,2015,Alexandra E Esielonis (Serlin Haley LLP)
Lobbyist,2015,Stephanie Alexandra Ettinger de Cuba
Lobbyist,2015,Laura E Everett
Lobbyist,2015,Pamela Everhart
Lobbyist,2015,Elizabeth Ewing
Lobbyist,2015,"Edward Eynon (Greenberg Traurig, LLP)"
Lobbyist,2015,Sana Fadel
Lobbyist,2015,Ira Fader
Lobbyist,2015,Francisca Fajana
Lobbyist,2015,Michael Edward Falcone
Lobbyist Organisations,2015,"Families for Excellent Schools Advocacy, Inc."
Lobbyist,2015,Davina Michele Fankhauser
Lobbyist,2015,Charles Joseph Faris
Lobbyist,2015,Patrick James Farrell
Lobbyist,2015,Steven Daniel Farrell
Lobbyist,2015,Debra Ann Fastino
Lobbyist,2015,Nathan R Fedorchak (Serlin Haley LLP)
Lobbyist,2015,Paul R Feeney
Lobbyist,2015,Calvin K. Feliciano
Lobbyist,2015,Daniel Felton
Lobbyist,2015,Sandra Fenwick
Lobbyist,2015,Michael Joseph Ferrante
Lobbyist,2015,Michael Andrew Ferrari
Lobbyist Organisations,2015,"Ferriter Scobbo & Rodophele, PC"
Lobbyist,2015,Michael Edward Festa
Lobbyist,2015,Catherine Fichtner
Lobbyist,2015,Laurence Matthew Field
Lobbyist Organisations,2015,Field First
Lobbyist,2015,"Benjamin Fierro (Lynch & Fierro LLP, Counsellors at Law)"
Lobbyist,2015,Lewis Martin Finfer
Lobbyist,2015,Stephen James Finnegan (Stephen J Finnegan)
Lobbyist,2015,Thomas Michael Finneran (Finneran Global Strategies)
Lobbyist,2015,Robert C Finneran (Robert Finneran Consulting Services)
Lobbyist Organisations,2015,Finneran Global Strategies
Lobbyist,2015,Christina Fish (O'Neill and Associates)
Lobbyist,2015,FayeRuth Fisher (1199SEIU)
Lobbyist,2015,Thomas Lee Fisher
Lobbyist,2015,Caroline Fisher
Lobbyist,2015,Martin W Fisher (Serlin Haley LLP)
Lobbyist,2015,William B. Fisher (William B. Fisher)
Lobbyist,2015,Matthew Fishman
Lobbyist,2015,Tina Fitanides
Lobbyist,2015,Therese Christine Fitzgerald
Lobbyist,2015,Jo Ann Fitzgerald
Lobbyist,2015,John F Fitzgerald (New Boston Strategies Group Ltd)
Lobbyist,2015,Maureen Katherine Fitzgerald
Lobbyist,2015,"John F Fitzgerald (Wren Enterprises, Inc)"
Lobbyist,2015,Roberta Fitzpatrick
Lobbyist,2015,JoHanna Gita Flacks
Lobbyist,2015,Charles Flaherty (Capitol Consulting)
Lobbyist,2015,Catherine Anne Flaherty
Lobbyist,2015,Tierney Rose Flaherty (Ventry Associates LLP)
Lobbyist,2015,Neil Flanagan
Lobbyist,2015,David E Floreen
Lobbyist,2015,Hewriberto Flores
Lobbyist,2015,Brian Flynn
Lobbyist,2015,Christopher Flynn
Lobbyist Organisations,2015,Flywheel Government Solutions
Lobbyist,2015,Brian Fojtik
Lobbyist,2015,John Lawrence Foley
Lobbyist,2015,Timothy Foley (Timothy Foley)
Lobbyist Organisations,2015,Foley Hoag LLP
Lobbyist,2015,"Daniel J Foley, Jr. (Massachusetts Association of Insurance Agents)"
Lobbyist,2015,Cassie Folk (RAI Services Company)
Lobbyist,2015,Anna Ford
Lobbyist,2015,Mark Forest (The Delahunt Group)
Lobbyist,2015,Ben Forman
Lobbyist,2015,"David Forsberg (Dewey Square Group, LLC)"
Lobbyist,2015,David Paul Forsberg
Lobbyist,2015,Edward Foster
Lobbyist,2015,Donna K. Fox (Compass Consulting LLC)
Lobbyist,2015,Alexis C Fox
Lobbyist,2015,Carolyn M. Francisco Murphy (Corwin & Corwin LLP)
Lobbyist,2015,Maryanne Frangules
Lobbyist,2015,Jane Frantz
Lobbyist,2015,Debra A. Freed
Lobbyist,2015,Samantha Rae Freedman
Lobbyist,2015,Burton Freedman
Lobbyist,2015,Brad Freeman
Lobbyist,2015,Lori Jane Fresina (M+R)
Lobbyist,2015,John P. Friedman
Lobbyist,2015,Rebecca Frisch
Lobbyist,2015,Daniel Fritz
Lobbyist,2015,James Fuccione
Lobbyist,2015,Nicholas A Fyntrilakis
Lobbyist,2015,William Gabovitch
Lobbyist,2015,Susan Elaine Gabriel
Lobbyist,2015,Peter Austin Gagliardi
Lobbyist,2015,Sharon A Gale
Lobbyist,2015,Thomas A. Galfano
Lobbyist,2015,Alex Galimberti
Lobbyist,2015,Maureen L Gallagher
Lobbyist,2015,James D Gallagher
Lobbyist,2015,Maureen T. Gallagher
Lobbyist,2015,Mark J Gallagher
Lobbyist,2015,Teresa Marie Gallinaro
Lobbyist,2015,Geoffrey Gallo
Lobbyist,2015,Nomita Ganguly (Gregory & Associates)
Lobbyist,2015,Esteban Garces
Lobbyist,2015,Melissa L Garlick
Lobbyist,2015,Sean Lawrence Garren
